id,data,sst_atual,limite_termico,anomalia,dhw_calculado,vento_velocidade,irradiancia,turbidez,risco_integrado,nivel_alerta
58150,2020-02-07,27.533473684210527,27.0,0.5334736842105272,0.42408421052631545,6.5,21.014224,0.0,30.97022770106553,SEM_RISCO
58151,2020-02-08,27.680357894736844,27.0,0.6803578947368436,0.5212781954887217,6.5,44.0416,0.0,32.09752434752522,SEM_RISCO
58152,2020-02-09,27.71578947368421,27.0,0.715789473684211,0.623533834586466,6.5,62.521090598290606,0.0,35.0161490637695,SEM_RISCO
58153,2020-02-10,27.576336842105263,27.0,0.5763368421052633,0.7058676691729323,6.5,57.77604081632653,0.0,34.32638583249425,SEM_RISCO
58154,2020-02-11,27.409684210526315,27.0,0.409684210526315,0.7643939849624058,6.5,61.05614814814815,0.0,33.94680391833229,SEM_RISCO
58155,2020-02-12,27.30686315789474,27.0,0.30686315789473895,0.8082315789473685,6.5,212.69265747070312,0.0,33.25786303652208,SEM_RISCO
58156,2020-02-13,27.207052631578946,27.0,0.2070526315789465,0.8378105263157895,6.5,57.123318864774625,0.0,31.394893071356964,SEM_RISCO
58157,2020-02-14,27.205452631578947,27.0,0.20545263157894667,0.867160902255639,6.5,44.93172151898734,0.0,28.175774810927138,SEM_RISCO
58158,2020-02-15,27.509178947368422,27.0,0.5091789473684223,0.9399007518796993,6.5,53.257876117855446,0.0,33.68245347426478,SEM_RISCO
58159,2020-02-16,27.608589473684212,27.0,0.6085894736842121,1.0268421052631582,6.5,61.58403071672355,0.0,34.59189584111378,SEM_RISCO
58160,2020-02-17,27.56993684210526,27.0,0.5699368421052604,1.1082616541353383,6.5,61.41011196853127,0.0,34.562950905788405,SEM_RISCO
58161,2020-02-18,27.539347368421055,27.0,0.5393473684210548,1.1853112781954889,6.5,61.23619322033898,0.0,34.40607231093566,SEM_RISCO
58162,2020-02-19,27.54477894736842,27.0,0.544778947368421,1.2631368421052633,6.5,215.8666076660156,0.0,34.32638583249425,SEM_RISCO
58163,2020-02-20,27.489705263157894,27.0,0.4897052631578944,1.3330947368421053,6.5,59.8063322147651,0.0,34.29384511937229,SEM_RISCO
58164,2020-02-21,27.521136842105264,27.0,0.521136842105264,1.4075428571428574,6.5,60.79958234295415,0.0,34.53466537663645,SEM_RISCO
58165,2020-02-22,27.367747368421053,27.0,0.36774736842105327,1.460078195488722,6.5,60.6842688172043,0.0,33.04958349237989,SEM_RISCO
58166,2020-02-23,27.243515789473683,27.0,0.24351578947368324,1.494866165413534,6.5,16.090884615384617,0.0,27.517509201097937,SEM_RISCO
58167,2020-02-24,27.157978947368424,27.0,0.15797894736842366,1.517434586466166,6.5,37.955377199178116,0.0,25.740245484202802,SEM_RISCO
58168,2020-02-25,27.377410526315792,27.0,0.3774105263157921,1.5713503759398506,6.5,59.819869782971615,0.0,33.27523371158552,SEM_RISCO
58169,2020-02-26,27.562168421052633,27.0,0.5621684210526325,1.651660150375941,6.5,195.2263946533203,0.0,34.06813992493112,SEM_RISCO
58170,2020-02-27,27.583536842105264,27.0,0.5835368421052642,1.7350225563909787,6.5,59.73517725752508,0.0,34.05038506023843,SEM_RISCO
58171,2020-02-28,27.66884210526316,27.0,0.6688421052631597,1.83057142857143,6.5,51.72089419795222,0.0,34.02506968625801,SEM_RISCO
58172,2020-02-29,27.83892631578947,27.0,0.8389263157894717,0.0671578947368421,6.5,58.90968791946309,0.0,35.21535519223891,SEM_RISCO
58173,2020-03-01,28.0672,27.0,1.0671999999999997,0.15551578947368422,6.5,58.802566473988435,0.0,36.25456305323545,SEM_RISCO
58174,2020-03-02,28.19122105263158,27.0,1.1912210526315796,0.2829052631578947,6.5,58.55175,0.0,37.15823809775386,SEM_RISCO
58175,2020-03-03,28.180505263157894,27.0,1.1805052631578938,0.3997684210526316,6.5,46.41450340136054,0.0,34.41999294279904,SEM_RISCO
58176,2020-03-04,28.137894736842107,27.0,1.1378947368421066,0.4927368421052632,6.5,283.3993835449219,0.0,37.032421581544355,SEM_RISCO
58177,2020-03-05,28.087936842105265,27.0,1.0879368421052646,0.5704210526315789,6.5,30.799969798657717,0.0,32.07769337409854,SEM_RISCO
58178,2020-03-06,28.11501052631579,27.0,1.115010526315789,0.6541894736842105,6.5,21.06629861111111,0.0,33.12308870002504,SEM_RISCO
58179,2020-03-07,28.067136842105263,27.0,1.0671368421052634,0.7255578947368421,6.5,17.466218855218855,0.0,32.07769337409854,SEM_RISCO
58180,2020-03-08,27.834126315789472,27.0,0.8341263157894723,0.7512210526315789,6.5,21.622084889643464,0.0,31.595854516504684,SEM_RISCO
58181,2020-03-09,27.933452631578945,27.0,0.9334526315789446,0.7996631578947367,6.5,39.192404929577464,0.0,31.558089576251923,SEM_RISCO
58182,2020-03-10,27.933136842105263,27.0,0.933136842105263,0.8458105263157895,6.5,31.24864347826087,0.0,31.620518467649372,SEM_RISCO
58183,2020-03-11,28.01153684210526,27.0,1.0115368421052615,0.9075157894736842,6.5,298.3840637207031,0.0,35.62039979455161,SEM_RISCO
58184,2020-03-12,27.926926315789476,27.0,0.9269263157894763,0.9584631578947368,6.5,32.39980743243243,0.0,31.55246656360681,SEM_RISCO
58185,2020-03-13,27.963305263157896,27.0,0.9633052631578956,1.0220421052631579,6.5,44.33661333333333,0.0,32.66880332731764,SEM_RISCO
58186,2020-03-14,27.976252631578944,27.0,0.9762526315789444,1.0845473684210525,6.5,55.27833500837521,0.0,35.87715121095702,SEM_RISCO
58187,2020-03-15,28.068905263157895,27.0,1.0689052631578946,1.1725263157894739,6.5,38.302524534686974,0.0,31.77279473820927,SEM_RISCO
58188,2020-03-16,28.065326315789473,27.0,1.0653263157894735,1.2532210526315788,6.5,48.18381512605042,0.0,34.085587170149594,SEM_RISCO
58189,2020-03-17,28.18412631578947,27.0,1.1841263157894701,1.382736842105263,6.5,56.348497109826596,0.0,37.5012903878008,SEM_RISCO
58190,2020-03-18,28.257915789473685,27.0,1.2579157894736852,1.541642105263158,6.5,288.3168029785156,0.0,37.56603778189767,SEM_RISCO
58191,2020-03-19,28.307768421052632,27.0,1.3077684210526321,1.7118736842105262,6.5,29.452421585160202,0.0,33.105590337940185,SEM_RISCO
58192,2020-03-20,28.321515789473683,27.0,1.3215157894736826,1.8852631578947368,6.5,48.231904761904765,0.0,35.02689579100359,SEM_RISCO
58193,2020-03-21,28.1588,27.0,1.1587999999999994,2.021347368421053,6.5,40.22955892255892,0.0,32.663369541039096,OBSERVACAO
58194,2020-03-22,28.149052631578947,27.0,1.1490526315789467,2.1602947368421055,6.5,31.80448054145516,0.0,32.55299134110302,OBSERVACAO
58195,2020-03-23,27.966315789473683,27.0,0.9663157894736827,2.194126315789474,6.5,35.694,0.0,31.38549860967527,OBSERVACAO
58196,2020-03-24,27.88181052631579,27.0,0.8818105263157889,2.2074736842105263,6.5,47.43460273972603,0.0,32.33886148088652,OBSERVACAO
58197,2020-03-25,27.74362105263158,27.0,0.7436210526315783,2.2028631578947366,6.5,294.4838562011719,0.0,34.546338274518256,OBSERVACAO
58198,2020-03-26,27.682252631578947,27.0,0.6822526315789474,2.2002315789473683,6.5,54.004285714285714,0.0,33.75100743816502,OBSERVACAO
58199,2020-03-27,27.616799999999998,27.0,0.6167999999999978,2.2002315789473683,6.5,51.66234558286688,0.0,33.450085892693465,OBSERVACAO
58200,2020-03-28,27.637663157894735,27.0,0.6376631578947354,2.199284210526316,6.5,49.320405451448046,0.0,32.79811395746282,OBSERVACAO
58201,2020-03-29,27.59456842105263,27.0,0.5945684210526316,2.199284210526316,6.5,43.13960269360269,0.0,30.924671999265435,OBSERVACAO
